Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,470,Malta,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,55,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1597814,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,604218,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,63134,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1221,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,579,Norway,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,84,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,586,Pakistan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,23134,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,734607,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,608,Philippines,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,70652,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,616,Poland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,53233,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,620,Portugal,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1234,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,757,Switzerland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,25978,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,764,Thailand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,553016,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,780,Trinidad and Tobago,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,40,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,784,United Arab Emirates,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2655,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,792,Turkey,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,90392,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,826,United Kingdom,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,84934,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1929776,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,858,Uruguay,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,341,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,16427153,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,288978,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,36,Australia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,38,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,12983,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,37441,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,783975,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,116,Cambodia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,20842,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,103307,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,144,Sri Lanka,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,166091,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,28076,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,5127920,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,233582,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,60500,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,78263,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1122,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,233,Estonia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,58,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,3330,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,70341,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,276,Germany,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,181734,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,344,"China, Hong Kong SAR",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,17911,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,348,Hungary,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,800,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,360,Indonesia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,370221,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,372,Ireland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,29,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,376,Israel,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1102,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,381,Italy,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,181188,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,605727,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,408,Dem. People's Rep. of Korea,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,398,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1405845,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,458,Malaysia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,541566,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,470,Malta,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,166,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,927635,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,268640,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,7514,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,579,Norway,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2617,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,586,Pakistan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2620,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,27142,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,872137,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,608,Philippines,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,331,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,616,Poland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,90491,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,620,Portugal,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,36965,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,642,Romania,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,7619,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,643,Russian Federation,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,177453,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,699,India,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,389291,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,703,Slovakia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,66719,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,704,Viet Nam,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,370658,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,81250,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,752,Sweden,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,17891,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,757,Switzerland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,3314,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,764,Thailand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,514530,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,792,Turkey,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,138608,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,826,United Kingdom,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,64347,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2035849,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,22296267,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,192080,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6130,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,18069,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1450026,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,100,Bulgaria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,300,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,112,Belarus,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,547,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,37881,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,144,Sri Lanka,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,206619,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2060,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,7932617,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1284940,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,174678,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,196,Cyprus,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,3081,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,31073,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6441,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,233,Estonia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,37,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,16483,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,39575,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,276,Germany,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,279643,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,320,Guatemala,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,64175,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,344,"China, Hong Kong SAR",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,18125,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,348,Hungary,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,672,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,360,Indonesia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,253035,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,372,Ireland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,505,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,376,Israel,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,40771,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,381,Italy,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,215952,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,436395,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1696476,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,440,Lithuania,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,218,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,458,Malaysia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,880967,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,470,Malta,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,23,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1273181,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,462728,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,16604,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,44,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,579,Norway,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,8726,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,586,Pakistan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,12,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,3921,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,858135,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,608,Philippines,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,273,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,616,Poland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,84490,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,620,Portugal,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,298,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,642,Romania,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,17432,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,22454466,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,397018,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,36,Australia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,32032,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,976,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,37769,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1644651,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,100,Bulgaria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,17,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,51096,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,144,Sri Lanka,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,80385,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,4515,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,7326075,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,885106,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,13967,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,196,Cyprus,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2590,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,124070,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6724,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,233,Estonia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,311,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6760,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,137756,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,276,Germany,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,180552,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,300,Greece,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,370,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,320,Guatemala,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1370,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,344,"China, Hong Kong SAR",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,2861,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,348,Hungary,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1044,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,360,Indonesia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,806577,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,372,Ireland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,3066,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,376,Israel,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,19261,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,381,Italy,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,161036,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,548074,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,408,Dem. People's Rep. of Korea,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,39,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1826860,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,442,Luxembourg,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,0,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,458,Malaysia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,933335,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,470,Malta,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,5,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,668844,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,813838,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,528,Netherlands,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6809,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,4257,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,21005114,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,32,Argentina,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,107541,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,36,Australia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,26,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,40,Austria,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,12948,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,56,Belgium,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,124380,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1013632,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,33356,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,144,Sri Lanka,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,102319,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,77295,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,156,China,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6429074,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,358790,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,188,Costa Rica,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,292362,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,191,Croatia,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,57,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,196,Cyprus,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,9930,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,203,Czech Rep.,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,16095,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,6263,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,5190,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,179289,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,752,Sweden,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,18770,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,757,Switzerland,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,1996,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,764,Thailand,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,960311,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,784,United Arab Emirates,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,277,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,792,Turkey,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,236509,,,0
