nivelIngresos,Frecuencia,sumValTot
6.72595758494812,13,1696.38
6.80793494369993,5,500.06
5.9295891433899,3,178.62
6.50727771238501,22,8280.72
7.00306545878646,9,1575.4
5.85507192220243,6,526.22
6.62007320653036,2,0.12
5.01063529409626,32,2222.04
5.06259503302697,14,406.83
6.30634827698491,27,3584.38
6.86119811980029,20,1394.66
5.06259503302697,6,241.5
6.82437367004309,2,19.71
7.60090245954208,1,0.02
6.69410403285127,25,683.87
6.52434027071063,12,1574.76
7.62559507213245,4,2337.77
7.43838353004431,1,0.03
7.25614902828448,5,4.81
7.17011954344963,41,451.54
6.83410873881384,14,2106.66
6.68461172766793,25,4819.61
7.3132203870903,11,3069.16
5.99146454710798,2,10.3
6.12102243079161,10,802.07
6.82437367004309,17,2310.87
6.72595758494812,8,29891.13
6.70827942496811,16,1594.87
6.58617165485468,3,1733.38
7.10055508006372,23,2190.76
7.17011954344963,22,1939.76
6.70534529405483,23,2002.16
6.68461172766793,15,5328.84
6.30955457573115,20,995.03
6.72595758494812,65,7944.98
7.51343643376081,1,0.45
6.8351845861473,8,1632.79
6.82535145272732,5,11892
7.14611054329687,8,1732.95
7.87589814906154,29,6339.45
6.37825638995053,12,1998.01
6.25232768544921,28,7420.34
6.70827942496811,18,1535.82
6.72595758494812,29,6089.68
6.92920361018801,11,2688.78
6.77368659918757,18,2025.37
6.95654544315157,25,52855.51
5.06259503302697,20,514.97
5.01063529409626,27,2407.26
6.68461172766793,3,28000.09
8.0166478770578,22,2107.02
6.62796200795059,18,1459.29
7.09007683577609,7,1298.21
7.03330364184707,1,0.02
6.87638844323264,1,0.02
5.29831736654804,23,2951.51
6.24997524225948,23,2768.14
6.70808408385307,30,2753.13
6.68461172766793,22,1851.48
9.3698196865215,7,12343.66
6.19564951482089,9,464.4
4.78749174278205,2,19.71
7.15851399732932,8,213.65
5.01063529409626,16,439.93
7.14153011736501,37,4024.42
6.77536609093639,1,0.02
7.02553831463852,4,565.14
7.00306545878646,2,82.54
7.51228980118548,18,1375.7
6.99450162085306,14,2079.23
5.04985600724954,1,0.02
7.01054649681928,8,1759.46
6.87638844323264,22,2368.96
6.69352191379768,28,2253.29
6.70563909486,9,303.52
7.28042167533892,32,2305.95
4.60517018598809,2,251.37
6.18069965017101,1,0.02
5.06259503302697,8,289.43
6.72503364216684,20,14812.57
6.87729607149743,23,2768.36
7.21081845347222,5,347.72
5.18178355029209,41,1510.36
7.18848071001752,6,2562.64
5.01063529409626,14,1520.86
6.99450162085306,13,2098.05
7.43738302971072,22,1507.41
6.76025245312634,24,1753.88
6.76503897678054,13,1682.12
6.69788573689847,17,5653.05
7.53478936608256,34,27370.06
6.21460809842219,26,1560.3
6.39692965521615,2,1.62
7.08981846906896,9,2051.7
6.87626461189077,25,2484.77
6.78671695060508,1,0.02
6.5906581272935,16,1638.36
5.42934562895444,20,864.1
6.84161547647759,45,3755.46
6.90557289932307,14,1955.22
7.49554194388426,7,275.25
6.75773439313784,19,2319.55
6.70827942496811,16,2000.99
5.19295685089021,20,2407.7
9.73473452548731,5,2573.49
7.03745810197818,13,2173.59
6.69410403285127,35,2636.91
6.68461172766793,1,0.02
5.01063529409626,8,2704.83
6.72595758494812,15,1612.8
5.01063529409626,9,1299.3
6.46377800664061,10,2055.47
6.61740297797448,4,495.94
6.75693238924755,18,33788.28
7.47711769951504,5,239.25
8.54336568405352,6,4255.25
6.67107045710126,27,1930.01
6.75389289092815,8,969.85
5.34710753071747,10,381.9
6.86119811980029,16,1917.79
6.70827942496811,18,3488.11
6.85646198459459,13,2160.92
6.72595758494812,21,1383.3
6.72595758494812,19,7372.48
5.06259503302697,13,329.68
7.78945456608667,25,3669.5
6.73889866164171,16,1688.48
5.61371187756635,5,234.03
6.80740441625479,32,6041.98
7.82404601085629,2,603.41
7.06451113382077,27,4945.25
5.01063529409626,15,273.31
5.01063529409626,7,282.83
6.99450162085306,10,954.18
6.69410403285127,11,306.73
5.29831736654804,1,0.02
6.89119897666642,1,0.02
5.76785213589615,1,0.02
6.97599319889819,21,2083.83
6.80239476332431,1,0.02
6.75671143460632,36,2329.25
7.76875737729896,2,400.04
6.51767127291228,15,1443.63
6.24416690066374,2,124.06
6.89325059277926,10,448.46
6.91117940994883,8,585.6
6.90739521416658,59,5599.07
8.08186457464824,23,3237.43
6.14947206547666,7,631.8
4.60517018598809,4,303.17
6.38271240064456,4,687.19
6.69410403285127,7,1220.27
6.69038254442835,14,1901.76
6.70356840901742,24,23094
6.80308341503817,25,1858.33
7.01176388121668,25,1994.72
6.3456363608286,4,178.99
6.80239476332431,1,0.02
6.80239476332431,6,2059.6
7.91475653754751,12,3768.16
5.94017125272043,7,343.31
7.72714296311114,31,6857.35
7.51296155977088,42,3791.14
6.61200071143947,4,1117.14
6.87638844323264,6,2405.55
6.55819780281227,3,50.16
6.70827942496811,8,898.41
6.39692965521615,6,1560.1
6.91146837689402,16,2138.72
7.87321705486274,8,969.96
4.78749174278205,8,1707.47
4.78749174278205,8,5182.09
5.54517744447956,1,0.01
6.91146837689402,25,2392.1
7.03051258906321,11,822.5
6.94656244509817,7,2119.08
6.74807936311204,12,3947.13
6.74223184046406,6,1004.07
6.68461172766793,9,1419.83
6.79320825179799,16,2672.04
6.75773439313784,19,2053.56
7.32646561384032,1,0.02
6.5510803350434,2,0.04
7.41147773487702,1,0.31
6.91075078796194,35,8868.23
5.06259503302697,29,1523.01
6.47697236288968,10,1835.14
5.01063529409626,11,1543.08
6.49484250573882,19,742.81
6.99033936998829,11,1355.37
7.41848089774779,63,3868.78
6.74423584915078,19,1785.36
6.39692965521615,1,0.02
7.40380426398509,4,821.64
7.88004820097158,2,331.89
6.74423584915078,16,1616.24
7.13089883029635,7,2526.44
6.89001891549184,12,1698.66
6.80239476332431,20,2276.29
5.39362754635236,4,180.77
5.06259503302697,12,1607.31
5.82313464894076,6,761.9
6.84331275323686,17,6046.06
6.70827942496811,7,1750.57
6.05783732247224,44,3655.04
6.69410403285127,34,4498.49
7.69621263934641,11,1323.34
5.01063529409626,10,439.18
7.1730997137122,5,730.27
6.78938832287739,25,3693.41
7.57537437304056,26,3596.97
7.51093945806426,2,361.24
5.07517381523383,1,0.02
6.70827942496811,6,10.81
7.58680353516258,11,549.55
6.62201798089685,17,2000.43
6.96459864319917,1,0.02
7.54433210805369,40,5649.06
6.92032593615599,42,8224.44
5.01063529409626,7,256.06
6.92264389147589,8,958.07
6.64639051484773,31,1718.68
5.76832099579377,1,0.02
6.65202396776218,2,19.71
8.12470156261179,13,3990.89
7.1183565031212,26,2296.64
6.74423584915078,12,1075.69
7.25333590796734,24,3394.69
6.75773439313784,20,1624.83
6.73340189183736,1,0.02
7.13444453684284,7,275.85
6.24027584517077,2,504.46
7.3011747960451,18,3014.36
7.23573440819846,48,3513.58
5.18178355029209,25,339.55
7.40370074021868,43,4509.68
6.17378610390194,4,183.12
6.84587987526405,10,1617.56
5.06259503302697,9,243.44
6.41563691157073,11,3989.84
6.83226635375148,13,2398.79
6.78935455259411,31,2215.93
6.70827942496811,10,1876.34
7.13807303404435,6,445.9
6.74423584915078,19,1554.52
6.77308037565554,8,1763.73
5.01063529409626,13,1304.05
6.90775527898214,2,1600.11
7.05891291268371,18,796.73
6.68461172766793,7,1358.68
7.29097477814298,2,180.06
6.91146837689402,23,2559.35
7.96415571884094,4,1069.79
4.60517018598809,1,0.03
7.54960916515453,2,50.31
6.69410403285127,13,1944.76
7.69203574644371,2,388.59
7.36464833907778,12,3049.24
6.5510803350434,1,0.02
6.89308824193873,27,1928.51
7.03051258906321,18,2260.73
6.93229178182704,3,446.72
7.24422751560335,2,19.72
6.89368678010326,28,6723.23
5.06259503302697,25,4277.84
7.05098944706805,16,1814.05
7.07761619005076,12,2146.58
5.06259503302697,20,454.36
6.70808408385307,17,5153.61
5.99146454710798,19,846.15
6.69410403285127,27,5262.68
7.86326672400957,4,272.17
6.74412985519234,17,3106.21
6.9896485809416,9,2055.83
5.06259503302697,13,309.81
6.67203294546107,9,412.61
8.71768205216564,20,1218.8
5.01063529409626,5,317.86
6.33647168617903,13,770.47
6.45047042214418,11,1065.06
7.29165620917446,46,5138.6
6.69332366826995,12,1532.97
5.06259503302697,5,215.31
7.37775890822787,20,2041.27
6.69410403285127,15,1572.5
7.64969262371151,1,0.02
6.70827942496811,14,1625.39
6.69410403285127,24,1804.73
6.69410403285127,33,3848.07
7.17204077362752,2,20.31
8.70879488753848,10,25863.24
7.04141166379481,3,131.97
6.69788573689847,9,1072.71
8.00636756765025,1,0.02
6.90775527898214,22,5481.65
6.82510166585938,29,2288.45
6.76838975802163,40,6723.01
6.74423584915078,7,1104.99
6.25713104550208,15,521.49
6.69410403285127,50,3341.25
6.86714159609684,10,4003.72
7.13850979329768,6,1880.42
7.31581036353718,18,639.22
6.7406966488541,10,1663.58
6.59714570188665,7,1523.41
7.7066129139642,3,30.02
7.36201055125973,3,99.88
6.92969288050004,17,10080.54
6.82510166585938,14,1535.28
7.35982403559151,9,1737.57
7.55747290161475,14,1592.51
6.77422388635761,2,174.01
6.70358067421553,21,1227.42
6.87638844323264,20,1890.95
6.92871410037335,3,34.73
7.43511938498507,10,1616.55
6.97599319889819,18,4066.45
6.75693238924755,34,2039.82
5.01063529409626,14,364.11
6.69332366826995,7,245.81
6.75773439313784,23,1701.57
7.17011954344963,26,2136.71
7.54960916515453,5,782.09
5.79909265446053,3,530.55
6.64363347093937,20,1649.72
7.23988954878727,32,3843.07
6.82510166585938,13,3023.67
6.30808022640739,25,1893.09
6.77368659918757,5,2332.79
6.84331275323686,44,6789.74
7.97952723368992,1,0.02
6.86171134048073,10,6188.84
6.87638844323264,26,3918.43
6.74458908122792,2,19.71
6.62564432565388,5,244.54
7.25564070806004,12,1687.96
6.69332366826995,48,2280.45
6.70827942496811,30,5724.72
6.69410403285127,16,2645.49
6.91146837689402,24,1820.6
5.01063529409626,2,0.04
6.92969288050004,39,5501.61
6.70827942496811,19,4100.89
6.74423584915078,26,1902.08
6.72595758494812,24,1637.67
5.01063529409626,9,1366.86
7.03051258906321,18,2375.56
6.86119811980029,19,3843.41
6.70827942496811,11,1680.85
7.06628777319477,16,2269.69
7.27981526389775,25,44872.58
7.4877505586078,6,1681.83
5.19295685089021,6,339.68
8.80537513890967,5,2447.02
6.12804752889452,10,3911.08
6.69410403285127,7,330.32
6.59578051396131,30,1902.29
5.99146454710798,3,210.06
7.4667994750186,30,10830.09
6.7878675299697,10,1357.02
6.73785624218674,2,19.71
6.47222263925158,8,1225.49
6.68461172766793,19,1530.62
6.04500531403601,8,1040.86
6.91146837689402,12,642.37
7.09007683577609,1,0.02
6.38409767640077,9,1292.54
7.82553290488128,12,1719.97
6.87626461189077,26,8013.58
6.97399235675529,5,974.47
6.69038254442835,11,614.66
6.68491168267693,18,2357.95
5.01063529409626,6,318.18
5.90846330060458,1,0.01
8.16621626859214,18,3832.18
5.01063529409626,1,0.02
6.88795045168354,15,1893.87
5.01063529409626,12,340.32
6.10924758276437,4,363.98
6.87638844323264,7,342.98
7.0225204320751,6,1055.69
5.85793315448346,1,0.02
6.89368678010326,2,0.04
6.72982407048948,17,1785.58
7.3664451483276,8,124285.19
7.03051258906321,10,2257.99
6.50635191082864,25,1627.93
6.49223983502047,5,1276.46
5.29831736654804,1,1.55
7.99967857949945,35,2028.37
7.22596170679646,2,181.63
6.80239476332431,5,7820.42
6.70347028201647,5,1706.75
6.92951677076365,60,11639.75
6.80629824592453,13,2501.5
8.86785006302941,1,0.02
7.07686494180386,9,2339.86
6.91075078796194,13,2261.33
7.22983877815125,5,359
7.38533637656323,42,1781.2
6.15772023621514,5,1635.63
6.70827942496811,15,1190.76
6.5120276077797,40,4725.44
6.70808408385307,57,2913.23
6.68085467879022,7,1104.11
5.18178355029209,7,339.6
6.91146837689402,6,408
6.87270824390457,5,198.8
6.70808408385307,13,1563.92
4.60517018598809,1,0.02
6.74423584915078,19,5988.29
6.70827942496811,24,2477.94
6.3221342673592,1,0.01
5.19295685089021,15,522.76
6.684986657373,59,2154.8
6.75773439313784,16,2954.54
7.67322312112171,3,26.13
5.06259503302697,4,209.91
5.19295685089021,12,1130.27
7.60090245954208,1,0.02
7.24354871384098,7,110582.1
7.42476176182321,4,43.12
6.87638844323264,22,2578.86
6.72595758494812,10,1322.67
6.69410403285127,21,663.94
6.87535604653546,41,1935.85
6.10924758276437,5,306.47
7.17011954344963,27,2374.37
7.3011747960451,3,159.97
5.01063529409626,11,274.17
8.43936569501614,18,2062.98
6.92969288050004,7,1574.3
9.14254856463712,12,7885.42
6.62103274602506,6,207.26
6.61068258567699,1,0.02
6.96131500307645,14,5526.54
5.01063529409626,9,317.82
5.01063529409626,8,303.86
7.6573584044863,13,5687.41
6.80740441625479,25,2656.62
7.13687294965599,11,2113.62
5.07517381523383,11,1509.6
5.92112255167673,10,2690.25
6.90775527898214,1,0.02
6.64319059536714,20,1988.28
7.51663458842348,19,1886.47
6.88755257166462,3,368.9
6.78012643201023,11,1527.14
6.95654544315157,1,0.02
6.64529901028239,14,1518.48
6.74423584915078,14,1759.23
6.74640037762302,11,1239.63
6.79108662217493,2,19.71
7.40330481519561,10,1114.14
6.84331275323686,4,259.21
5.4380793089232,2,37
7.60090245954208,5,1523.4
6.90422906920558,18,3231.13
6.92969288050004,26,2469.86
7.60723735167495,21,120955.81
8.58298093195424,4,630.92
6.72595758494812,13,1515
6.78598304705223,12,760.92
6.68461172766793,1,0.31
6.57584263161694,9,1404.33
6.8351845861473,4,996.26
6.74423584915078,17,2020.88
7.08295990372137,2,0.04
6.94845566610851,13,2418.45
7.15505276123844,54,2829.19
6.69410403285127,13,616.81
7.54960916515453,1,0.31
7.11574458252467,15,3623.8
7.09837563859079,20,245.6
6.73340189183736,1,0.03
5.06259503302697,30,1593.89
6.70827942496811,45,3091.43
6.78850992465879,14,1583.86
7.67415292128168,13,1864.49
6.62007320653036,3,36.13
6.8001700683022,37,3491.73
7.57353126274595,1,0.02
7.46737106691756,11,1704.27
5.01063529409626,14,339.89
6.92951677076365,13,1536.39
6.94762001547709,22,1777.65
5.42934562895444,10,449.38
7.62568287315588,41,2940.25
6.54778921094519,87,3318.05
6.41017488196617,1,0.02
6.73236564082898,26,1634.69
5.59098698051086,16,372.69
7.1731917424866,21,3522.32
7.74932246466036,27,13850.51
5.9910144458276,4,2571.98
6.74199581048716,10,1382.95
6.44429022657598,9,1648.6
6.71659477352098,11,2006.43
7.60090245954208,1,0.02
6.69038254442835,22,2209.61
7.03051258906321,5,373.15
6.47544812490588,36,1250.88
7.80972799554101,3,110.56
7.54960916515453,10,565.41
6.55944525137503,13,1985.29
6.90775527898214,4,2.64
6.5189260245254,1,0.02
5.06259503302697,15,711.29
5.42934562895444,28,1470.53
6.57507584059962,16,2633.15
7.40853056689463,1,0.31
6.98933526597456,36,2523.31
5.01063529409626,4,313.8
7.34530673672759,10,1773.01
9.26860928010016,1,0.02
6.95971185335088,4,1461.65
6.01033536785823,2,0.04
7.26752542782817,1,0.02
7.82404601085629,1,0.02
6.68461172766793,23,3461.11
7.9402277651457,15,6945.09
6.87954097250097,10,1699.83
5.55295958492162,18,338.89
5.7037824746562,2,1.07
7.26147786900988,4,16.95
5.01063529409626,9,350.88
6.69410403285127,25,9427.82
6.74423584915078,12,1570.57
7.53583046279837,19,2722.68
7.22847553051072,2,19.71
6.72595758494812,15,1487.81
5.19295685089021,7,242.53
6.08854588475855,9,1435.09
6.73340189183736,12,1969.4
6.58892647753352,4,211.62
6.80239476332431,2,0.04
8.04572288712831,18,2733.99
6.70827942496811,19,3057.39
6.62539236800796,14,1569.73
5.01063529409626,1,0.02
7.1420365747068,18,2368.3
7.10496544826984,6,4493.74
7.3132203870903,1,0.02
5.04985600724954,30,1936.31
5.44673737166631,3,171.17
5.01063529409626,15,1742.51
7.79159719654995,5,458.01
8.27785673989474,6,3784.53
8.57546209954021,23,3026.27
7.02856484119421,12,1935.59
7.17930796950403,20,2061.09
6.72142570079064,16,1749.24
6.89770494312864,8,214.32
6.91075078796194,21,2043.94
5.01063529409626,3,58.72
6.69410403285127,13,2623.51
6.60800062529609,11,1675.52
6.69038254442835,25,2447.01
5.06259503302697,8,326.79
5.01063529409626,1,0.13
7.60435150474153,13,3738.68
8.85366542803745,8,1489.95
6.39692965521615,1,0.02
6.92969288050004,14,1643.77
8.54128269534387,27,14185.23
6.91146837689402,11,2094.48
7.59390805562912,6,1091.64
6.68461172766793,2,19.71
7.09007683577609,15,2362.8
7.19161756533105,24,1914.66
6.75773439313784,2,16.37
6.45556013318599,6,1524.52
7.17165682276851,17,2026.17
6.75773439313784,16,1951.73
6.32076829425058,3,76.35
6.52735832269676,14,1244
6.52795791762255,40,8826.42
7.28219057010356,28,1367.49
6.72595758494812,17,2492.32
6.70827942496811,23,2377.4
6.21460809842219,1,0.02
6.69410403285127,25,1066.33
6.24620366001194,26,2743.89
7.80506704425849,5,604.36
6.69410403285127,17,5268.47
7.82404601085629,23,3072.71
6.27417804661882,7,596.59
7.45183384412162,7,1788
7.56238509897837,22,3061.35
7.03174125876313,12,3103.28
7.32778053842163,24,11920.13
6.69504461533915,22,1262.99
5.51342874616498,27,240.28
7.43838353004431,1,0.02
6.70397308114655,35,2110.1
6.69410403285127,10,543.37
6.84906628263346,5,1019.12
6.91075078796194,35,7651.67
6.90775527898214,5,1012.29
6.87638844323264,8,1689.29
8.57562057754795,22,12795.72
6.75773439313784,14,1710.53
5.01063529409626,3,157.81
7.52163736611487,15,2740.71
6.80338316358469,2,0.04
6.74423584915078,19,2035.2
7.53392897628896,14,2487.94
7.64969262371151,8,1998.29
6.81547550286284,7,1144.07
7.44665510837563,2,640.32
4.60517018598809,1,0.04
6.40890763197555,36,7142.88
6.90775527898214,4,2105.33
6.70827942496811,10,2293.42
8.24275634571448,5,4071.02
6.90575327631146,1,0.01
6.86613087928761,9,2316.73
7.0833878476253,26,2901.44
6.91838854489889,22,5965.77
6.93342302573072,5,1368.08
6.21893870778264,9,960.96
7.26542972325395,10,16207.94
7.46164039220858,7,203.99
7.09955675897522,20,2211.15
7.01909090804281,5,411.98
7.26147786900988,37,2706.68
7.10002716662926,10,2030.8
7.25708732974561,51,6487.4
6.92165818415113,37,1990.21
6.72595758494812,20,2024.11
6.70356840901742,10,1766.02
7.29233717617388,29,9296.68
6.74423584915078,1,0.05
6.67127316322875,7,1238.86
6.68366127613193,11,1509.87
6.72595758494812,26,1718.75
6.69332366826995,24,1507.46
7.13458801687147,25,2290.13
7.64969262371151,1,0.02
6.74423584915078,22,1982.21
6.97599319889819,21,2898.19
6.88211947172349,24,20902.67
6.5510803350434,22,2391.28
7.82331774573561,15,1025.82
7.00678580244509,15,11435.15
6.92969288050004,7,2054.02
6.68085467879022,26,2089.84
8.66322240984574,6,2385.46
6.86171134048073,2,40
6.78784498230958,3,101.9
5.28826703069454,5,218.66
6.26339826259162,6,529.38
8.43381158247719,1,0.02
7.3132203870903,2,19.71
5.29831736654804,22,319.26
6.35252486123924,6,1388.82
7.04216378682861,9,5217.76
6.29156913955832,9,1344.08
6.69410403285127,48,1479.83
6.66518677904218,31,1933.11
7.9373746961633,2,1348.33
6.91146837689402,25,203.45
6.92264389147589,3,232.11
6.35610766069589,26,829.87
6.70827942496811,10,1648.17
6.5365176694232,14,7961.33
8.78216942633238,19,3532.05
7.65936946125178,17,3964.84
7.01266469290888,20,2816.26
5.06259503302697,40,5064.53
6.77368659918757,9,1954.83
6.72595758494812,10,2051.81
5.01063529409626,10,338.94
6.69410403285127,19,480.17
6.59657254994476,6,967.52
6.69410403285127,31,2809.94
6.69332366826995,34,2878.9
5.01063529409626,5,234.53
7.35244110024358,2,19.71
5.15329159449778,1,0.02
7.42117752859539,13,4035.85
6.72571768186782,13,2668.45
5.01063529409626,17,487.04
7.59695467729399,3,1660.37
7.59588991771854,4,37.86
5.01063529409626,23,422.01
5.04985600724954,8,1674.02
6.89710880587817,9,1410.69
6.72595758494812,10,1527.46
7.5422134631934,6,2030.91
6.9138069307439,5,849.28
7.52294091807237,6,180.68
6.72595758494812,6,1596.87
7.40674108794392,20,4378.95
6.89368678010326,18,1782.09
6.5510803350434,2,64.15
7.18765716411496,25,8450.33
6.89368678010326,5,448.81
6.72595758494812,17,1313.64
7.08023691549412,2,224.62
7.01031186730723,15,2550.49
6.49435880054769,17,1477.32
5.19295685089021,8,299.18
6.99450162085306,8,2681.63
5.01063529409626,9,310.54
6.58069461424815,23,2703.01
6.58379642242911,20,2826.77
7.50835396277821,11,1331.96
5.18178355029209,12,317.04
6.87299818902413,24,3159.81
5.06259503302697,8,267.05
7.07556369445089,21,4445.85
5.29831736654804,1,0.02
6.84331275323686,29,3076.45
6.52209279817015,21,1855.09
6.88795045168354,13,3553.51
6.58617165485468,13,1720.62
5.04985600724954,5,1561.7
6.92969288050004,30,2850.45
6.92969288050004,22,6163.95
6.56526497003536,5,11.73
6.91236463953904,3,1160.92
7.15461535691366,21,4982.44
6.92969288050004,11,1981.51
7.79746792187193,22,2466.44
7.02132500666466,2,0.04
6.69410403285127,6,181.72
7.22506653954783,17,2998.86
6.63594655568665,1,0.62
5.01063529409626,32,4463.74
6.45643993088928,26,2007.66
9.29474953280292,24,9825.3
6.74423584915078,11,3028.48
5.06259503302697,3,157.81
6.45464809739613,2,19.71
6.5231510615413,1,0.03
6.95337852900655,27,3084.9
6.91146837689402,18,1440.1
7.78048276253065,8,2307.92
7.51944833962807,27,3554.94
6.70808408385307,48,1962.2
7.19267854943681,30,2764.29
6.74812628723574,33,2184.79
8.61250337122056,1,1.24
6.77368659918757,7,2416.23
6.70827942496811,35,3383.43
6.7093043402583,70,2132.97
6.77719090896102,4,195.72
6.53157709149887,14,1502.3
7.66246781520024,12,2221.45
7.00306545878646,1,0.02
6.86119811980029,16,2264.79
6.91146837689402,7,387.04
7.52294091807237,3,0.17
7.51152464839087,2,83.52
6.72595758494812,11,5883.98
6.4393503711001,8,1777.07
6.34910402573354,5,435.15
7.0475172213573,3,1053.47
7.62559507213245,14,6096.97
6.69410403285127,21,677.5
8.11493493585554,6,994.54
6.44730586254121,12,5042.78
7.52294091807237,5,345.72
6.69332366826995,1,0.02
5.39362754635236,14,388.19
6.87523208727658,23,3611.63
6.96602418710611,25,2369.64
6.69410403285127,28,2435.39
6.80239476332431,6,1432.5
7.09007683577609,1,0.02
6.71856619461024,42,1545.89
7.21674619675517,21,2704.93
6.83625927727707,4,211.24
7.20588755732874,8,2293.85
6.48157712927643,22,2133.86
6.92969288050004,19,2455.71
6.69410403285127,20,1473.76
7.0062694115529,11,1231.05
7.48276623652239,7,653.23
7.52250839211407,38,3191.95
7.85584695780589,1,0.03
5.01063529409626,3,157.8
7.39251204356471,13,2908.71
6.75773439313784,27,2180.6
6.85395357801378,18,2175.94
7.1974578089343,12,1561.24
6.86119811980029,26,7485.36
5.32544603393629,1,0.03
6.91146837689402,25,4076.29
5.89588933218495,5,800.15
6.52502965784346,27,2026.85
8.53453789853919,13,1173.37
7.31169923071836,6,290.23
6.50684478286365,4,152.26
6.39692965521615,1,0.03
6.91146837689402,6,244.64
5.19295685089021,7,285
7.92610789199642,5,1023.58
6.89368678010326,16,2176.93
6.70823059326656,21,9704.01
6.7093043402583,4,732.55
6.44042008629068,16,1252.99
6.75773439313784,38,2446.18
6.74523634948436,13,1971.21
7.24422751560335,2,19.71
6.95272864462487,5,285.96
6.84331275323686,25,5027.57
6.91146837689402,14,1218.86
5.18178355029209,8,270.1
6.89325059277926,34,2557.12
7.09837563859079,23,3102.4
6.70827942496811,22,1883.31
7.24422751560335,2,0.04
6.70827942496811,9,1214.91
9.0994088112689,4,47172.95
7.00306545878646,5,811.8
6.79122146272619,2,19.72
6.336259199016,10,1299.9
7.33791299968067,3,3.23
7.37775890822787,11,2410.84
6.57078491831774,29,3004.86
6.92969288050004,28,2728.73
6.68709613896085,20,2520
7.32026882174357,24,2198.8
6.73840127881247,12,1466.29
6.90475076996184,23,1989
5.06259503302697,20,918.1
6.91075078796194,9,1946.84
6.92969288050004,17,4277.08
8.55256033525353,5,909.84
6.70827942496811,32,17451.32
5.01063529409626,6,380.46
5.04985600724954,49,1974.48
7.01974378093019,7,1362.36
7.23273313617762,1,0.02
5.85793315448346,1,0.02
7.26768591739146,17,3242.73
7.71031724552795,5,60030.01
7.47576998278453,15,4189.13
5.01063529409626,17,471.6
7.53208814354172,22,5060.71
6.87638844323264,18,3754.25
6.68816789699569,10,2040.9
6.60687988954411,5,842.57
6.92969288050004,36,2166.64
6.60275070118761,9,1669.83
6.25382881157547,1,0.02
7.39418574591341,21,19842.34
6.69410403285127,21,4265.96
7.19345288367965,16,2662.7
8.85337967292763,9,173.6
6.34479390079562,9,672.05
6.54788953556709,19,1672.31
6.75773439313784,20,1529.47
6.76838975802163,30,1836.32
7.09007683577609,26,2900.55
8.00636756765025,2,69.44
6.75354293058675,9,2026.37
6.88795045168354,2,19.71
6.70808408385307,17,1567.9
7.61480536471107,9,4266.72
6.04025471127741,3,30.01
7.09007683577609,2,210.16
7.22256601882217,5,900.99
7.40802134635476,25,2081.66
6.44571981938558,7,1518.46
6.51756787022519,6,3491.42
7.0647590277918,5,864.84
7.81970058314605,5,1800.23
6.42648845745769,15,975.48
8.07532754970746,4,1537.5
6.4377516497364,14,5115.93
7.14069865477449,17,2161.45
6.35437004079735,15,2396.4
6.92969288050004,17,2010.25
5.01063529409626,13,412.97
6.8771414203643,24,2090.75
6.69410403285127,23,2746.64
6.85172446445718,25,1924.44
7.64969262371151,10,8482.75
5.06259503302697,7,327.24
6.30991827822652,4,1201.02
7.43838353004431,2,1.02
7.49720722320332,22,2099.71
8.35951429474554,18,1870.02
7.01266469290888,21,2366.26
6.70583491411945,17,3685.34
6.43294009273918,27,1284.26
6.83527060395304,10,1754.52
5.01063529409626,7,3651.05
6.90775527898214,2,0.04
5.18178355029209,5,328.99
6.71856619461024,9,1497.54
6.78305336297996,24,2444.56
6.84331275323686,18,3484.44
6.90775527898214,1,1.28
6.71873533802009,29,2112.36
6.70563909486,1,0.02
5.96357934361845,12,153.8
6.69410403285127,6,181.28
5.01063529409626,23,1341.08
7.20903695617411,7,693.8
8.44505251363855,5,2071.91
6.29377041866842,5,1043.2
5.84450048159508,2,375.54
5.19295685089021,7,208.9
6.78938832287739,2,19.71
6.81083680656831,17,1606.94
5.19295685089021,4,5.41
6.83399032491406,4,154.37
6.91075078796194,11,1833.94
6.57368016696065,8,942.17
6.91146837689402,28,2505.43
7.04019482575986,7,2258.84
8.01367414283268,25,9704.17
8.25169783017734,2,751.73
7.40697177685488,18,4388.22
6.69332366826995,14,3139.36
5.7037824746562,18,4361.31
5.01063529409626,6,249.19
7.74413662762799,37,17834.19
7.13648320859025,18,2341.36
7.27931883541462,2,0.04
5.06259503302697,7,207.04
6.47543271670409,17,1454.06
6.89368678010326,16,2304.78
5.06259503302697,12,2062.68
7.1707193635216,25,2194.91
7.50450168525573,11,3984.91
6.17603357644242,31,4874.8
6.18414889093748,1,0.02
6.71014544984107,34,3185.62
6.68461172766793,1,0.02
6.76928600075656,8,1093.89
6.69410403285127,18,1603.21
7.56268124672188,8,1187.92
5.01063529409626,15,1017.13
8.17695386822578,3,49.71
6.39692965521615,4,1773.26
7.00306545878646,9,890.62
6.5585665291506,15,2153.71
6.74423584915078,16,1576.45
7.13089883029635,18,1818.47
6.77747573621522,31,1993.86
6.84331275323686,19,3004.51
7.44415507786756,25,2453.08
5.01063529409626,4,237.55
6.79858752498136,11,908.06
7.66340766489348,3,251.93
6.74423584915078,8,1630.54
7.43838353004431,8,3.56
6.95654544315157,4,159.2
6.75693238924755,12,1657.38
7.1183565031212,22,5955.5
6.90775527898214,62,29590.69
7.93435585833995,16,8486.85
