NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,PRODUCCION,CONSUMO_INTERMEDIO,VAB,YEAR,TIPO
LOJA,11,Sozoranga,1112,14817.6388822727,5110.89475237159,9706.74412990114,2017,Provicional
LOJA,11,Zapotillo,1113,31000.2068837252,10224.3112769298,20775.8956067954,2017,Provicional
LOJA,11,Pindal,1114,26432.8821289193,9195.85023835077,17237.0318905686,2017,Provicional
LOJA,11,Quilanga,1115,15050.0448779342,5315.67478887522,9734.37008905897,2017,Provicional
LOJA,11,Olmedo,1116,17491.551965023,6240.46383764875,11251.0881273742,2017,Provicional
LOS RÍOS,12,Babahoyo,1201,1435377.58267903,530115.916336161,905261.666342864,2017,Provicional
LOS RÍOS,12,Baba,1202,217392.510222871,67352.7318417279,150039.778381143,2017,Provicional
LOS RÍOS,12,Montalvo,1203,148139.193692962,55500.0041953172,92639.1894976443,2017,Provicional
LOS RÍOS,12,Puebloviejo,1204,261050.314092407,83599.6610855,177450.653006906,2017,Provicional
LOS RÍOS,12,Quevedo,1205,1759034.78922874,691714.240588687,1067320.54864006,2017,Provicional
LOS RÍOS,12,Urdaneta,1206,172044.460446334,57680.9069927762,114363.553453558,2017,Provicional
LOS RÍOS,12,Ventanas,1207,402556.128440177,135951.95553415,266604.172906027,2017,Provicional
LOS RÍOS,12,Vinces,1208,297903.422642117,97811.3571447166,200092.0654974,2017,Provicional
LOS RÍOS,12,Palenque,1209,98422.6521984005,30046.8813635923,68375.7708348082,2017,Provicional
LOS RÍOS,12,Buena Fé,1210,339456.007195398,112194.433546623,227261.573648776,2017,Provicional
LOS RÍOS,12,Valencia,1211,355832.48543274,112442.522305699,243389.963127041,2017,Provicional
LOS RÍOS,12,Mocache,1212,189141.884307651,57501.435854563,131640.448453088,2017,Provicional
LOS RÍOS,12,Quinsaloma,1213,45799.0887366019,14809.0769437314,30990.0117928705,2017,Provicional
MANABÍ,13,Portoviejo,1301,2438056.22442619,926348.138541357,1511708.08588483,2017,Provicional
MANABÍ,13,Bolívar,1302,148043.640452932,54780.8901663386,93262.7502865931,2017,Provicional
MANABÍ,13,Chone,1303,512191.693528993,197864.251067785,314327.442461208,2017,Provicional
MANABÍ,13,El Carmen,1304,356565.158323986,136394.532112484,220170.626211502,2017,Provicional
MANABÍ,13,Flavio Alfaro,1305,69893.7885740272,25394.0366793619,44499.7518946653,2017,Provicional
MANABÍ,13,Jipijapa,1306,158682.975032544,51961.403340606,106721.571691938,2017,Provicional
MANABÍ,13,Junín,1307,223776.126035264,98703.5290381197,125072.596997144,2017,Provicional
MANABÍ,13,Manta,1308,3469378.63423798,1472631.30509286,1996747.32914512,2017,Provicional
MANABÍ,13,Montecristi,1309,1824949.62748036,1068073.58337662,756876.04410374,2017,Provicional
MANABÍ,13,Paján,1310,79625.8371241833,27308.0465103654,52317.790613818,2017,Provicional
MANABÍ,13,Pichincha,1311,64178.9275775452,22441.6232763948,41737.3043011504,2017,Provicional
MANABÍ,13,Rocafuerte,1312,78698.9614965358,27043.9817489439,51654.9797475919,2017,Provicional
MANABÍ,13,Santa Ana,1313,90125.6998284417,31518.1744368952,58607.5253915465,2017,Provicional
MANABÍ,13,Sucre,1314,380808.74561187,182952.797982909,197855.947628961,2017,Provicional
MANABÍ,13,Tosagua,1315,185821.978133887,74843.2038644487,110978.774269438,2017,Provicional
MANABÍ,13,24 De Mayo,1316,48274.0618411552,15433.9606067721,32840.1012343831,2017,Provicional
MANABÍ,13,Pedernales,1317,197758.964988598,73727.9478576062,124031.017130991,2017,Provicional
MANABÍ,13,Olmedo,1318,20917.6539601446,7665.65103760267,13252.0029225419,2017,Provicional
MANABÍ,13,Puerto López,1319,65932.1809937525,24477.7209315488,41454.4600622037,2017,Provicional
MANABÍ,13,Jama,1320,47051.7869846379,17652.8469059231,29398.9400787148,2017,Provicional
MANABÍ,13,Jaramijó,1321,610377.808253195,365182.979057647,245194.829195548,2017,Provicional
MANABÍ,13,San Vicente,1322,68607.5584679286,24952.5396351689,43655.0188327597,2017,Provicional
MORONA SANTIAGO,14,Morona,1401,338469.781897199,123537.336299218,214932.445597981,2017,Provicional
MORONA SANTIAGO,14,Gualaquiza,1402,83549.3008932178,30080.5803821365,53468.7205110813,2017,Provicional
MORONA SANTIAGO,14,Limón-Indanza,1403,51853.6133530238,19583.4946532552,32270.1186997686,2017,Provicional
MORONA SANTIAGO,14,Palora,1404,20681.4946868371,7312.3051761785,13369.1895106586,2017,Provicional
MORONA SANTIAGO,14,Santiago,1405,66270.6996516333,29016.407175912,37254.2924757213,2017,Provicional
MORONA SANTIAGO,14,Sucúa,1406,102953.073644027,38189.0642417752,64764.0094022518,2017,Provicional
MORONA SANTIAGO,14,Huamboya,1407,25953.6288129085,9236.74936011899,16716.8794527896,2017,Provicional
MORONA SANTIAGO,14,San Juan Bosco,1408,22975.0303986048,9635.43842282276,13339.5919757821,2017,Provicional
MORONA SANTIAGO,14,Taisha,1409,37048.4730686076,10670.602331563,26377.8707370445,2017,Provicional
MORONA SANTIAGO,14,Logroño,1410,24371.5169191069,8606.46344728762,15765.0534718193,2017,Provicional
MORONA SANTIAGO,14,Pablo VI,1411,8416.39276479854,3215.82898012659,5200.56378467195,2017,Provicional
MORONA SANTIAGO,14,Tiwintza,1412,18225.5392366576,6140.92033974453,12084.6188969131,2017,Provicional
NAPO,15,Tena,1501,393662.147824093,138502.860575987,255159.287248106,2017,Provicional
NAPO,15,Archidona,1502,84573.8934162021,25793.6119927295,58780.2814234725,2017,Provicional
NAPO,15,El Chaco,1503,305263.512889653,179372.951320862,125890.56156879,2017,Provicional
NAPO,15,Quijos,1504,53577.387927265,21055.3201229156,32522.0678043494,2017,Provicional
NAPO,15,Carlos Julio Arosemena Tola,1505,11090.293209943,3810.07460692227,7280.2186030207,2017,Provicional
PASTAZA,16,Pastaza,1601,460297.451803428,171417.548769043,288879.903034385,2017,Provicional
PASTAZA,16,Mera,1602,41378.8697746904,14862.2529768242,26516.6167978662,2017,Provicional
PASTAZA,16,Santa Clara,1603,21404.5543576333,7656.31647097582,13748.2378866575,2017,Provicional
PASTAZA,16,Arajuno,1604,24985.1387874612,7398.34874665557,17586.7900408056,2017,Provicional
PICHINCHA,17,Quito,1701,41872205.5319635,17445607.6321461,24426597.8998174,2017,Provicional
PICHINCHA,17,Cayambe,1702,556508.609094592,210027.614243199,346480.994851393,2017,Provicional
PICHINCHA,17,Mejía,1703,650800.3644024,286159.576492259,364640.787910141,2017,Provicional
PICHINCHA,17,Pedro Moncayo,1704,493466.885579679,189040.331443904,304426.554135774,2017,Provicional
PICHINCHA,17,Rumiñahui,1705,1425136.86861154,621157.596391186,803979.272220358,2017,Provicional
PICHINCHA,17,San Miguel De Los Bancos,1707,86964.0094314571,32821.523475241,54142.4859562162,2017,Provicional
PICHINCHA,17,Pedro Vicente Maldonado,1708,63098.3184437531,21105.6627049575,41992.6557387956,2017,Provicional
PICHINCHA,17,Puerto Quito,1709,101578.790407622,36968.1502003988,64610.640207223,2017,Provicional
TUNGURAHUA,18,Ambato,1801,3955124.97013765,1701300.39712313,2253824.57301452,2017,Provicional
TUNGURAHUA,18,Baños,1802,350396.239716851,170752.46639271,179643.773324142,2017,Provicional
TUNGURAHUA,18,Cevallos,1803,52420.1030460957,21934.2799954593,30485.8230506364,2017,Provicional
TUNGURAHUA,18,Mocha,1804,23730.6664197132,10241.4867429165,13489.1796767967,2017,Provicional
TUNGURAHUA,18,Patate,1805,56769.2266577188,24957.7271978332,31811.4994598856,2017,Provicional
TUNGURAHUA,18,Quero,1806,48161.8666368555,19362.6827858211,28799.1838510344,2017,Provicional
TUNGURAHUA,18,San Pedro De Pelileo,1807,335449.145886551,151996.731730112,183452.414156439,2017,Provicional
TUNGURAHUA,18,Santiago De Píllaro,1808,188070.900199924,78516.6810605721,109554.219139352,2017,Provicional
TUNGURAHUA,18,Tisaleo,1809,45856.3783089283,19434.4423742008,26421.9359347275,2017,Provicional
ZAMORA CHINCHIPE,19,Zamora,1901,169374.834533953,59031.4602224115,110343.374311541,2017,Provicional
ZAMORA CHINCHIPE,19,Chinchipe,1902,24103.0562075278,7458.2526269154,16644.8035806124,2017,Provicional
ZAMORA CHINCHIPE,19,Nangaritza,1903,17746.0359069684,6501.90345256196,11244.1324544065,2017,Provicional
ZAMORA CHINCHIPE,19,Yacuambí,1904,15117.6481720406,4906.49870112723,10211.1494709133,2017,Provicional
ZAMORA CHINCHIPE,19,Yanzatza,1905,109991.995777058,41222.614107949,68769.3816691086,2017,Provicional
ZAMORA CHINCHIPE,19,El Pangui,1906,37577.7602926377,13913.2462817124,23664.5140109252,2017,Provicional
ZAMORA CHINCHIPE,19,Centinela Del Cóndor,1907,23105.2693391935,7879.04133029949,15226.228008894,2017,Provicional
ZAMORA CHINCHIPE,19,Palanda,1908,23509.8793047117,9022.57945395263,14487.2998507591,2017,Provicional
ZAMORA CHINCHIPE,19,Paquisha,1909,10137.4360327753,3246.15621041788,6891.27982235742,2017,Provicional
GALÁPAGOS,20,San Cristóbal,2001,90148.0128266197,31909.3703918902,58238.6424347295,2017,Provicional
